"NGA","PolID","Time","Pop","Terr","Cap","Gov","Infra","Info","Money","uniq","Dupl","n"
"Niger Inland Delta","MlJeJe3",700,4.25527250510331,3.04139268515822,3.8750612633917,0.0428571428571429,0.625,0.0846153846153846,0.15,"n","n",18
"Niger Inland Delta","MlJeJe3",800,4.25527250510331,3.04139268515822,3.8750612633917,0.0428571428571429,0.625,0.0846153846153846,0.15,"n","n",18
"Niger Inland Delta","MlJeJe4",900,4.43933269383026,3.04139268515822,4.39794000867204,0.05,0.933333333333333,0.0769230769230769,0.6,"y","n",18
"Niger Inland Delta","MrWagdM",1000,6.05115252244738,5.57403126772772,4.24303804868629,0.581818181818182,0.677777777777778,0.0769230769230769,0.6,"y","n",18
"Niger Inland Delta","MrWagdL",1100,6.09691001300806,5.57403126772772,4.24303804868629,0.6,0.72,0.669230769230769,0.75,"y","n",18
"Niger Inland Delta","MrWagdL",1200,6.09691001300806,5.57403126772772,4.24303804868629,0.6,0.72,0.669230769230769,0.75,"n","n",18
"Niger Inland Delta","MlMali*",1300,6.65321251377534,6.25527250510331,4.16136800223498,0.56,0.957142857142857,0.746153846153846,0.75,"y","n",18
"Niger Inland Delta","MlMali*",1400,6.65321251377534,6.25527250510331,4.16136800223498,0.56,0.957142857142857,0.746153846153846,0.75,"y","n",18
"Niger Inland Delta","MlSong2",1500,6.65321251377534,5.81291335664286,4.77815125038364,0.78,0.8625,0.823076923076923,0.75,"y","n",18
"Niger Inland Delta","MaSaadi",1600,6.39794000867204,5.67760695272049,5.09691001300806,0.78,0.98,0.823076923076923,0.75,"y","n",18
"Niger Inland Delta","MlSegou",1700,6.30102999566398,5.39794000867204,4.57691911528866,0.1,0.1,0.146153846153846,0.333333333333333,"y","n",18
"Niger Inland Delta","MlBaman",1800,6.54406804435028,5.60205999132796,4.47712125471966,0.7125,1,0.353846153846154,0.45,"y","n",18
"Ghanaian Coast","GhAshnE",1600,5.12001354448419,3.26397563130855,2.7107030132305,0.0818181818181818,0.272727272727273,0.153846153846154,0.5,"y","n",18
"Ghanaian Coast","GhAshnE",1700,4.02833370361871,1.91682805811305,3.08893228564768,0.0818181818181818,0.272727272727273,0.153846153846154,0.5,"y","n",18
"Ghanaian Coast","GhAshnL",1800,5.03735053682702,4.39334190490195,4.25527250510331,0.41,0.408333333333333,0.615384615384615,0.5,"y","n",18
"Southern Mesopotamia","IqSoNeo",-9000,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"y","n",18
"Southern Mesopotamia","IqSoNeo",-8900,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-8800,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-8700,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-8600,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-8500,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-8400,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-8300,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-8200,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-8100,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-8000,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-7900,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-7800,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-7700,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-7600,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-7500,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-7400,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-7300,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-7200,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-7100,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-7000,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-6900,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-6800,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-6700,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-6600,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-6500,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-6400,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-6300,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-6200,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-6100,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-6000,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-5900,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
"Southern Mesopotamia","IqSoNeo",-5800,3.52537761462385,3.03232499400658,2.13306637071733,0,0.1,0,-0.18950444075135,"n","n",18
